"STATION","NAME","DATE","AWND","DAWM","FMTM","MDWM","PGTM","WDF2","WDF5","WDMV","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USC00121940","CROWN POINT 1 N, IN US","2000-10-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-10-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-10-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-10-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-10-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-10-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-10-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-10-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-10-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-10-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-10-31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-11-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2000-12-31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-01-31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-02-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-03-31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-04-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","2001-05-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
