"STATION","NAME","DATE","AWND","FMTM","PGTM","WDF2","WDF5","WSF2","WSF5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-11-30","7.38",,,"  320","  320","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-01","6.93",,,"  340","   10","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-02","6.93",,,"  160","  170","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-03","13.20",,,"  190","  180","30.0","40.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-04","12.75",,,"  210","  210","28.0","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-05","8.95",,,"   40","   50","16.1","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-06","8.05",,,"   20","   20","17.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-07","9.17",,,"  250","  250","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-08","6.26",,,"  280","  270","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-09","8.95",,,"  280","  300","16.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-10","9.40",,,"  210","  220","14.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-11","11.41",,,"  210","  200","21.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-12","6.04",,,"  200","  210","13.0","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-13","4.03",,,"  170","  150","8.9","12.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-14","13.20",,,"  200","  200","25.1","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-15","17.90",,,"  300","  270","30.0","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-16","6.26",,,"  310","  340","15.0","17.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-17","4.70",,,"  250","  250","12.1","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-18","9.40",,,"  210","  210","21.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-19","11.41",,,"  230","   40","17.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-20","7.61",,,"   50","   60","16.1","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-21","6.04",,,"  280","  250","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-22","8.05",,,"  360","   10","21.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-23","8.72",,,"  240","  240","16.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-24","9.40",,,"  210","  220","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-25","11.63",,,"  310","  310","23.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-26","11.41",,,"  220","  210","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-27","12.75",,,"  340","  330","29.1","34.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-28","6.26",,,"  330","  320","15.0","17.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-29","9.40",,,"  280","  280","23.0","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-30","8.95",,,"   10","  360","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2011-12-31","10.51",,,"  170","  170","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-01","19.46",,,"  280","  280","33.1","47.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-02","17.90",,,"  320","  330","29.1","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-03","10.29",,,"  200","  200","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-04","8.05",,,"  310","  200","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-05","8.28",,,"  240","  240","15.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-06","8.05",,,"  310","  310","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-07","6.71",,,"  300","  310","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-08","2.68",,,"  250","   90","8.9","13.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-09","10.96",,,"  240","  220","23.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-10","5.37",,,"  200","  190","16.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-11","2.68",,,"   70","   50","10.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-12","11.63",,,"  330","  310","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-13","12.30",,,"  290","  290","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-14","5.14",,,"  280","  260","10.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-15","10.74",,,"  160","  170","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-16","9.62",,,"  190","  200","23.0","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-17","14.99",,,"  320","  330","28.0","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-18","10.74",,,"  170","  170","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-19","12.75",,,"  300","  210","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-20","4.92",,,"   60","   60","12.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-21","7.61",,,"  140","   20","15.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-22","12.75",,,"  160","  160","21.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-23","16.78",,,"  250","  270","30.0","42.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-24","8.95",,,"  280","  280","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-25","4.03",,,"  160","  170","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-26","4.25",,,"  320","  310","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-27","8.72",,,"  330","  330","17.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-28","14.54",,,"  270","  270","28.0","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-29","10.74",,,"  310","  310","23.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-30","12.53",,,"  210","  210","25.1","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-01-31","14.76",,,"  220","  220","23.9","34.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-01","5.14",,,"  320","  320","14.1","17.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-02","3.80",,,"  260","   60","10.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-03","7.38",,,"   70","   60","15.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-04","9.62",,,"   70","   70","16.1","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-05","5.37",,,"   40","   50","14.1","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-06","10.74",,,"  250","  240","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-07","12.08",,,"   40","   40","23.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-08","8.05",,,"  290","  300","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-09","9.84",,,"  250","  280","17.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-10","14.76",,,"  340","  340","28.0","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-11","15.21",,,"  330","  330","28.0","34.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-12","11.86",,,"  280","  280","19.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-13","8.50",,,"  180","  190","21.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-14","7.83",,,"  210","  220","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-15","8.72",,,"  190","  190","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-16","9.40",,,"  300","  300","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-17","8.50",,,"  210","  210","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-18","8.05",,,"   20","   30","16.1","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-19","5.59",,,"   70","   60","14.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-20","9.62",,,"  140","  150","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-21","11.86",,,"  250","  240","25.9","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-22","6.04",,,"  300","  270","12.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-23","7.16",,,"   50","   50","16.1","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-24","16.11",,,"  270","  280","23.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-25","10.74",,,"  310","  280","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-26","13.87",,,"  210","  190","28.0","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-27","11.41",,,"  280","  280","25.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-28","8.72",,,"  120","  120","19.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-02-29","17.90",,,"  210","  210","36.9","48.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-01","7.16",,,"  270","  290","17.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-02","14.09",,,"  300","  320","28.0","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-03","15.88",,,"  280","  270","25.1","34.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-04","8.50",,,"  330","  330","15.0","17.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-05","8.50",,,"  180","  180","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-06","20.80",,,"  200","  220","36.9","49.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-07","26.62",,,"  200","  230","38.0","51.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-08","15.21",,,"  210","  210","34.9","47.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-09","12.53",,,"  320","  320","23.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-10","15.43",,,"  210","  230","30.0","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-11","11.63",,,"  180","  170","25.1","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-12","14.76",,,"  190","  190","32.0","45.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-13","6.49",,,"  310","  340","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-14","11.41",,,"  210","  210","25.1","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-15","8.95",,,"  250","   40","16.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-16","6.93",,,"  200","  230","17.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-17","10.51",,,"  170","  160","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-18","10.29",,,"  190","  170","17.9","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-19","10.51",,,"  190","  180","25.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-20","13.87",,,"  200","  180","29.1","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-21","8.50",,,"  210","  170","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-22","6.26",,,"  220","  230","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-23","5.82",,,"  200","  210","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-24","6.26",,,"   50","   50","13.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-25","8.50",,,"   40","   50","21.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-26","15.66",,,"   20","   30","23.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-27","18.79",,,"  180","  220","29.1","40.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-28","12.53",,,"  300","  300","25.1","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-29","9.62",,,"   30","   60","17.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-30","10.07",,,"  140","   30","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-03-31","8.28",,,"   70","   50","15.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-01","9.40",,,"   30","   50","17.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-02","12.08",,,"  110","   60","21.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-03","11.18",,,"   10","   30","23.0","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-04","15.66",,,"   20","   50","25.1","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-05","15.66",,,"   30","   50","23.0","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-06","8.28",,,"  100","   70","19.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-07","8.05",,,"  280","  280","23.0","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-08","11.86",,,"  320","  330","28.0","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-09","14.99",,,"  290","  310","31.1","45.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-10","11.63",,,"  330","  320","23.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-11","7.83",,,"   70","   50","15.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-12","5.14",,,"  100","   80","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-13","12.75",,,"  200","  200","25.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-14","8.28",,,"  140","  200","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-15","17.22",,,"  180","  180","36.0","47.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-16","19.46",,,"  240","  250","36.0","48.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-17","6.93",,,"   90","   80","15.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-18","10.51",,,"  200","  200","23.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-19","9.62",,,"   50","   60","17.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-20","13.42",,,"   10","   30","25.9","34.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-21","8.50",,,"   60","   60","15.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-22","13.42",,,"   10","   40","25.1","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-23","9.17",,,"  320","  360","25.1","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-24","6.49",,,"  340","   10","15.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-25","6.71",,,"   70","   70","14.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-26","11.86",,,"   40","   10","23.0","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-27","10.51",,,"   60","   60","21.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-28","14.32",,,"  100","   80","21.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-29","10.51",,,"  120","   70","17.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-04-30","4.92",,,"  130","   60","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-01","7.61",,,"  130","   70","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-02","10.07",,,"  200","  210","25.9","34.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-03","12.08",,,"  210","  200","23.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-04","9.17",,,"  150","  150","23.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-05","8.28",,,"   30","   40","16.1","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-06","8.50",,,"  110","   10","17.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-07","5.37",,,"  330","  320","14.1","17.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-08","8.95",,,"  250","  260","17.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-09","7.61",,,"   50","   50","17.0","34.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-10","7.61",,,"   50","   50","14.1","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-11","9.62",,,"  190","  180","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-12","9.40",,,"   20","   40","21.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-13","7.83",,,"   50","   50","16.1","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-14","5.14",,,"  110","   80","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-15","12.53",,,"  320","  320","25.9","34.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-16","10.51",,,"   30","   40","23.0","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-17","5.82",,,"  100","   90","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-18","9.17",,,"  130","  160","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-19","9.17",,,"  200","  190","17.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-20","11.63",,,"  190","  300","23.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-21","12.53",,,"   30","   20","25.1","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-22","7.16",,,"   60","   50","13.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-23","6.93",,,"  160","  160","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-24","17.67",,,"  170","  190","31.1","40.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-25","10.07",,,"  210","  200","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-26","11.18",,,"   30","   40","21.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-27","10.07",,,"  180","  180","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-28","14.09",,,"  210","  190","28.0","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-29","12.30",,,"  280","  290","28.0","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-30","9.62",,,"   40","  290","17.0","17.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-05-31","10.96",,,"   50","   40","17.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-01","9.84",,,"  330","   50","19.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-02","10.74",,,"  280","  270","19.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-03","9.62",,,"  290","  280","17.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-04","8.28",,,"   20","   50","15.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-05","9.17",,,"   40","   40","17.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-06","6.49",,,"   40","   40","15.0","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-06-07","4.47",,,"   60","   60","14.1","17.9"
